url,id,question,answers,is_impossible
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-are-some-drugs-that-turn-down-the-immune-system-when-dealing-with-severe-eczema,0da51bd86a82c83bd9038654c1bcc56e,What are some drugs that turn down the immune system when dealing with severe eczema?,"[{'text': 'Drugs that turn down your immune system: Some steroid-free drugs can stop your immune system from overreacting and attacking your skin. Cyclosporine, methotrexate, and mycophenolate are pills taken by mouth to ease itching and give your skin a chance to heal. But they do come with side effects like increased blood pressure and an upset stomach. They also put you at an increased risk for infections and cancer.', 'answer_span': [12, 13, 14, 15], 'answer_start': 1019, 'answer_starts': [[1019, 135], [1155, 123], [1279, 86], [1366, 65]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-should-someone-do-if-they-have-tried-home-remedies-for-severe-eczema,6ec4b94adb594352253eb36ec9da028b,What should someone do if they have tried home remedies for severe eczema?,"[{'text': 'Be aware that once the steroids clear your system, your symptoms may come back.', 'answer_span': [6], 'answer_start': 558, 'answer_starts': [[558, 79]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-does-talk-therapy-treat-severe-eczema,783530b397abef614334564f14fe3226,How does talk therapy treat severe eczema?,"[{'text': 'Talk therapy: Having eczema can make you feel anxious, angry, or hopeless. The stress you feel can make your skin worse. Talking to a therapist or counselor can help you realize that you do have some control over your health -- or at least how you react to it. You can also join a support group with others who have eczema and are dealing with many of the same feelings.', 'answer_span': [27, 28, 29, 30], 'answer_start': 2393, 'answer_starts': [[2393, 74], [2468, 45], [2514, 139], [2654, 109]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-are-some-creams-that-can-help-treat-severe-eczema,f720e2ffa03d9907960505a42026e890,What are some creams that can help treat severe eczema?,"[{'text': 'Crisaborole ( Eucrisa), pimecrolimus ( Elidel), and tacrolimus ( Protopc) are creams or ointments that can treat itching and rashes caused by eczema. Because there may be a rare link between these drugs and skin cancer, you should only use them for short periods of time. They should never be given to people with chronic health problems or to children younger than 2.', 'answer_span': [16, 17, 18], 'answer_start': 1432, 'answer_starts': [[1432, 149], [1582, 121], [1704, 96]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-antihistamines-help-with-severe-eczema,b4a72f4538b3a82129ead7e83e0f427b,How do antihistamines help with severe eczema?,"[{'text': ""Antihistamines: These drugs won't stop a flare, but they may be able to relieve itching. Diphenhydramine ( Benadryl), which you can buy at the store, is a good choice. So are hydroxyzine ( Atarax) and cyproheptadine ( Periactin), which your doctor can prescribe. Take them at night, as all of these will make you sleepy."", 'answer_span': [8, 9, 10, 11], 'answer_start': 698, 'answer_starts': [[698, 88], [787, 78], [866, 94], [961, 57]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-antibiotics-treat-severe-eczema,abbf2f8575384697586cea4def3e2e63,How do antibiotics treat severe eczema?,"[{'text': ""Antibiotics: Antibiotics won't relieve your itching or skin redness. Still, you may take them if your eczema gets infected."", 'answer_span': [25, 26], 'answer_start': 2269, 'answer_starts': [[2269, 68], [2338, 54]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-does-phototherapy-treat-severe-eczema,33f142e28afc8f7250c8d00577381c47,How does phototherapy treat severe eczema?,"[{'text': ""Phototherapy: If your doctor suggests â\x80\x9clight therapy,â\x80\x9d you'll sit under a special machine that emits UVB light. UVB rays are the type that can give you a sunburn. But when you're exposed to very small amounts, they actually help your skin. UVB rays can reduce itching and inflammation. They can also help your skin resist bacteria that can cause infections. Up to 70% of people with stubborn eczema see their symptoms improve after about a month of light therapy."", 'answer_span': [19, 20, 21, 22, 23, 24], 'answer_start': 1801, 'answer_starts': [[1801, 115], [1917, 50], [1968, 76], [2045, 45], [2091, 71], [2163, 105]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-diet-changes-help-treat-eczema,fe6982b5f51b164bb5d0b4efc5d0941b,How do diet changes help treat eczema?,"[{'text': ""Diet changes: A certain food is likely not the only cause of your eczema, but it could play a part. Certain foods may trigger a change in your skin within minutes or cause a flare days later. If you're having a hard time clearing up your eczema with medicines, your doctor could suggest you try a food elimination diet. You may also need to be tested for food allergies. This can confirm which foods are making your skin worse so you know to avoid them."", 'answer_span': [36, 37, 38, 39, 40], 'answer_start': 3217, 'answer_starts': [[3217, 99], [3317, 91], [3409, 127], [3537, 50], [3588, 82]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-does-stress-reduction-treat-severe-eczema,2d5c88fda0dd10cbbf79fe93588836b5,How does stress reduction treat severe eczema?,"[{'text': ""Stress reduction: If you're not at ease talking with a therapist, there are other ways to ease your stress. Hypnosis, guided imagery, and meditation have all been shown to help ease eczema symptoms. You can also try biofeedback. During a treatment session, sensors attached to your body will measure your heart rate, muscle tension, and brain waves. Once you learn what it feels like when your body is upset or stressed, you can learn to calm yourself."", 'answer_span': [31, 32, 33, 34, 35], 'answer_start': 2764, 'answer_starts': [[2764, 107], [2872, 90], [2963, 29], [2993, 120], [3114, 102]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-can-steroids-help-with-severe-eczema,2287193ec8bcd097e3441417dcc584bc,How can steroids help with severe eczema?,"[{'text': ""Other treatments may be able to soothe your skin and get your symptoms in check. Steroids: If you're in a severe flare, your doctor may prescribe a steroid cream, shot, or pill. Because steroids are good at easing inflammation, they'll make you feel better quickly. You can help prevent this by taking good care of your skin. Because there may be a rare link between these drugs and skin cancer, you should only use them for short periods of time."", 'answer_span': [1, 2, 3, 7, 17], 'answer_start': None, 'answer_starts': [[121, 80], [202, 96], [299, 87], [638, 59], [1582, 121]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/how-effective-are-epsom-salt-baths,530636baefe1d4fed5bd90f4cc4d0001,How effective are Epsom salt baths?,"[{'text': ""People use Epsom salt baths as a home treatment for: Arthritis pain and swelling Bruises and sprains Fibromyalgia, a condition that makes your muscles, ligaments, and tendons hurt, and causes tender points throughout your body Ingrown toenails Insomnia Psoriasis, a disease that causes red, itchy, scaly skin Sore muscles after working out Soreness from diarrhea during chemotherapy Sunburn pain and redness Tired, swollen feet While there are plenty of folk remedy claims, there aren't a lot of studies to back them up. Taking this type of bath probably won't hurt you, but if you have health concerns, check with your doctor first."", 'answer_span': [20, 21], 'answer_start': 1321, 'answer_starts': [[1321, 520], [1842, 112]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/what-are-epsom-salt-baths-used-for,e2c31ce40b5b72306162204a5f3784fb,What are Epsom salt baths used for?,"[{'text': ""People use Epsom salt baths as a home treatment for: Arthritis pain and swelling Bruises and sprains Fibromyalgia, a condition that makes your muscles, ligaments, and tendons hurt, and causes tender points throughout your body Ingrown toenails Insomnia Psoriasis, a disease that causes red, itchy, scaly skin Sore muscles after working out Soreness from diarrhea during chemotherapy Sunburn pain and redness Tired, swollen feet While there are plenty of folk remedy claims, there aren't a lot of studies to back them up. Taking this type of bath probably won't hurt you, but if you have health concerns, check with your doctor first."", 'answer_span': [20, 21], 'answer_start': 1321, 'answer_starts': [[1321, 520], [1842, 112]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/what-can-epsom-salt-baths-treat,6a58cdf92d179482233310f70602b5b4,What can Epsom salt baths treat?,"[{'text': ""People use Epsom salt baths as a home treatment for: Arthritis pain and swelling Bruises and sprains Fibromyalgia, a condition that makes your muscles, ligaments, and tendons hurt, and causes tender points throughout your body Ingrown toenails Insomnia Psoriasis, a disease that causes red, itchy, scaly skin Sore muscles after working out Soreness from diarrhea during chemotherapy Sunburn pain and redness Tired, swollen feet While there are plenty of folk remedy claims, there aren't a lot of studies to back them up."", 'answer_span': [20], 'answer_start': 1321, 'answer_starts': [[1321, 520]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-corticosteroid-creams-solutions-foams-and-ointments-treat-eczema,9e0b7aa768e3f58abfa06207f42a89bb,"How do corticosteroid creams, solutions, foams, and ointments treat eczema?","[{'text': 'These treatments made with hydrocortisone steroids can quickly relieve itching and reduce inflammation. They come in different strengths, from mild over-the-counter ( OTC) treatments to stronger prescription medicines. OTC hydrocortisone is often the first thing doctors recommend to treat mild eczema. You may need different strengths of these steroids depending on where and how bad your rash is. For example, a doctor may prescribe a more potent one for thick, scaly skin. Side effects from these meds, such as thinning skin and stretch marks, are rare when you take them as directed.', 'answer_span': [14, 15, 16, 17, 18, 19], 'answer_start': 950, 'answer_starts': [[950, 103], [1054, 114], [1169, 83], [1253, 95], [1349, 76], [1426, 111]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-is-nsaid-ointment-used-to-treat-eczema,4a1ff6a9c7c69ef8ad45195a6adb33bd,How is NSAID ointment used to treat eczema?,"[{'text': 'There is now a new prescription non-steroidal, anti-inflammatory called crisaborole ( Eucrisa) which can be used to treat mild to moderate forms of eczema. A twice a day application for patients 2 years old and older has been effective in reducing inflammation and helping the skin return to a normal appearance.', 'answer_span': [21, 22], 'answer_start': 1554, 'answer_starts': [[1554, 155], [1710, 156]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-does-pimecrolimus-and-tacrolimus-treat-eczema,f710755568306d687aa4eb153f600b05,How does pimecrolimus and tacrolimus treat eczema?,"[{'text': ""Pimecrolimus and tacrolimus, medicines you rub on your skin, treat moderate-to-severe eczema for some people. They ease inflammation, but they aren't steroids. They may increase the risk of skin cancer and non- Hodgkin's lymphoma, so the FDA issued a special warning for them. Talk to your doctor about these risks before you take the drugs."", 'answer_span': [27, 28, 29, 30], 'answer_start': 2180, 'answer_starts': [[2180, 109], [2290, 49], [2340, 116], [2457, 64]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-are-the-goals-of-eczema-treatment,e8b6bfa9b4e40b7456aa237e47bc0719,What are the goals of eczema treatment?,"[{'text': 'Eczema treatment has four main goals: Control the itch. Heal the skin. Prevent flares. Prevent infections.', 'answer_span': [2, 3, 4, 5], 'answer_start': 218, 'answer_starts': [[218, 55], [274, 14], [289, 15], [305, 19]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-antihistamines-treat-eczema,45cc67265ca9909025d4bfa68a05c654,How do antihistamines treat eczema?,"[{'text': 'When you take them at night, these drugs relieve itching and can help you sleep.', 'answer_span': [44], 'answer_start': 3391, 'answer_starts': [[3391, 80]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-antibiotics-treat-eczema,8bf1e0d7783ad5e428c2c4ff569fe964,How do antibiotics treat eczema?,"[{'text': 'Scratching damages your skin, which allows bacteria to get under it and cause an infection. These medicines treat bacterial skin infections.', 'answer_span': [41, 42], 'answer_start': 3234, 'answer_starts': [[3234, 91], [3326, 48]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-you-know-what-treatment-is-right-for-your-eczema,1d58e9d5b4a22f32964fad1780abdd3b,How do you know what treatment is right for your eczema?,"[{'text': ""The right treatment for you depends on your age, medical history, how bad your symptoms are, and other things. You'll probably need to use a mix of remedies to get the best results. And there are things you should do on your own to keep your skin healthy and clear."", 'answer_span': [6, 7, 8], 'answer_start': 325, 'answer_starts': [[325, 110], [436, 70], [507, 83]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-does-phototherapy-help-treat-eczema,7a327baa61409a16bf4e164205a95c30,How does phototherapy help treat eczema?,"[{'text': 'Ultraviolet ( UV) light can help treat moderate-to-severe eczema. UV rays help keep the immune system from overreacting. But too much of it can age your skin and raise your risk for skin cancer. So doctors use the lowest possible dose and watch your skin carefully when you get this treatment.', 'answer_span': [45, 46, 47, 48], 'answer_start': 3472, 'answer_starts': [[3472, 65], [3538, 54], [3593, 73], [3667, 98]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-is-puva-therapy-used-to-treat-eczema,daf0b548d1fbcea19e92e2411c606e5c,How is PUVA therapy used to treat eczema?,"[{'text': ""With this type, you take psoralen, a prescription medication that makes the skin more sensitive to UVA light. It's for people who haven't gotten results from UV therapy alone."", 'answer_span': [54, 55], 'answer_start': 4080, 'answer_starts': [[4080, 109], [4190, 65]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-can-you-do-to-take-care-of-your-skin-at-home-to-manage-eczema,839c428548edb171a3d7f4e1b2e63aed,What can you do to take care of your skin at home to manage eczema?,"[{'text': ""Try these tips: Bathe only in warm water. Hot water dries out skin. Wash with a gentle cleanser instead of soap. Don't use body scrubbers or washcloths, which can be irritating. Pat dry with a soft towel instead of rubbing, and be sure to leave your skin damp. Apply moisturizers daily. Do it right after you bathe or wash your hands. Choose fragrance-free moisturizers that won't irritate you. Try using a thicker skin cream or ointment that has more oil at night, and wear cotton gloves or socks to lock in moisture. Gloves can also keep you from scratching in your sleep. Avoid too much bathing and hand washing. It will dry out your skin. Steer clear of alcohol-based hand cleaners, too. Limit your contact with skin irritants. Household cleaners, laundry detergents, perfumed soaps, bubble baths, cosmetics, and many other things can make eczema worse. Learn what irritates your skin so you can avoid it. Choose cotton clothes that fit comfortably. Wool and synthetic fibers can be irritating. Also, be sure to wash new clothes before you wear them for the first time. Use fragrance-free laundry soap, and rinse your laundry thoroughly. Avoid getting overheated. When you're hot and sweaty, it can trigger itching and scratching. After a workout, rinse off right away in a warm shower. Know your triggers. Many people with eczema react to allergens such as pollen, dust mites, animal dander, and mold. Ease stress. It can be hard to find time to relax, but lowering your stress level will help you avoid symptom flare-ups."", 'answer_span': [58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84], 'answer_start': 4414, 'answer_starts': [[4414, 41], [4456, 25], [4482, 44], [4527, 64], [4592, 82], [4675, 25], [4701, 47], [4749, 59], [4809, 123], [4933, 55], [4989, 40], [5030, 26], [5057, 48], [5106, 39], [5146, 125], [5272, 51], [5324, 43], [5368, 44], [5413, 74], [5488, 67], [5556, 25], [5582, 66], [5649, 55], [5705, 19], [5725, 95], [5821, 12], [5834, 107]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-is-ultraviolet-uv-light-therapy-used-to-treat-eczema,a136b90565343537a1321153592e0294,How is ultraviolet (UV) light therapy used to treat eczema?,"[{'text': ""UV rays help keep the immune system from overreacting. Sometimes you'll rub coal tar on your skin at the same time. You'll have sessions two to five times a week, depending on the type of treatment you get."", 'answer_span': [46, 51, 52], 'answer_start': None, 'answer_starts': [[3538, 54], [3914, 60], [3975, 90]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-can-keeping-your-skin-healthy-help-with-eczema,4e572c6e20a833d1342b71bf22351060,How can keeping your skin healthy help with eczema?,"[{'text': 'They help lock water into your skin, repair damage, and ease dryness, redness, and itching. Plus, it feels good to pamper yourself.', 'answer_span': [25, 57], 'answer_start': None, 'answer_starts': [[1952, 91], [4374, 39]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-medications-treat-eczema,8e14f4e78031845a39460af493e20dde,How do medications treat eczema?,"[{'text': 'The treatments may not have the same effects on everyone, though. So you and your doctor may need to try a few different options to see what works best for you. Side effects from these meds, such as thinning skin and stretch marks, are rare when you take them as directed.', 'answer_span': [11, 12, 19], 'answer_start': None, 'answer_starts': [[733, 65], [799, 94], [1426, 111]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-do-you-need-to-know-about-eczema,bc0ceefce18e916babadf57ebf2007b0,What do you need to know about eczema?,"[{'text': ""It's important to work closely with your doctor to make a plan that will help you control the itch and rash. Learn what irritates your skin so you can avoid it."", 'answer_span': [1, 73], 'answer_start': None, 'answer_starts': [[109, 108], [5272, 51]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-food-allergies-are-linked-to-eczema,792f218af5e05a4c0974d4a5d56f9ec3,What food allergies are linked to eczema?,"[{'text': ""Food allergies linked to eczema include: Cow's milk and other dairy products Eggs Nuts Soy Wheat How can you tell which foods cause flare-ups?"", 'answer_span': [22], 'answer_start': 1712, 'answer_starts': [[1712, 142]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-should-you-do-to-curb-eczema-flares,3a13c3bcb18afa904be871f5487dca72,What should you do to curb eczema flares?,"[{'text': ""Here's how: Use only gentle, scent-free soaps, lotions, detergents, and cosmetics. Stay indoors when pollen counts are high. Keep your windows closed and the air conditioning on to keep pollen out of your house. Wash your sheets and pillowcases in hot water every week to kill dust mites. Place dust-mite-proof covers on your mattresses. Keep the humidity in your house set at below 45% to prevent mold growth. Use an exhaust fan while you shower or take a bath to stop mold from growing on your bathroom walls."", 'answer_span': [33, 34, 35, 36, 37, 38, 39], 'answer_start': 2870, 'answer_starts': [[2870, 82], [2953, 41], [2995, 86], [3082, 76], [3159, 48], [3208, 72], [3281, 100]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/how-do-doctors-do-allergy-tests-if-you-have-eczema,c4b678a8bc44254ebbf3c41b7f975b9a,How do doctors do allergy tests if you have eczema?,"[{'text': ""Your doctor can also test you for allergies by putting a little bit of a substance on or under your skin. If you're allergic, a red bump will pop up. Your doctor may also do a blood test to check for something called Ig E. Your body makes that when you come in contact with something you're allergic to."", 'answer_span': [29, 30, 31], 'answer_start': 2474, 'answer_starts': [[2474, 105], [2580, 43], [2624, 153]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/when-do-you-need-to-see-an-allergist-if-you-have-eczema,f752994d078548c444d0158ace5ed423,When do you need to see an allergist if you have eczema?,"[{'text': 'If you have eczema, eating -- or just touching -- certain foods can make your skin flare up. This is most common with young children. Kids younger than 5 who have eczema should get tested for allergies to foods like eggs, milk, peanuts, wheat, and soy. No matter what your age, you should see an allergist if you have a reaction to foods.', 'answer_span': [18, 19, 20, 21], 'answer_start': 1373, 'answer_starts': [[1373, 92], [1466, 40], [1507, 118], [1626, 85]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-is-the-atopic-triad,e05b7568ad87264faf047b26abbd1eb9,What is the atopic triad?,"[{'text': 'Doctors call these three conditions -- eczema, allergies, and asthma -- the atopic triad because they so often occur together. Kids who have a parent, brother, sister, or other family members with allergies or asthma are more likely to get eczema.', 'answer_span': [3, 10], 'answer_start': None, 'answer_starts': [[271, 126], [638, 120]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/does-genetics-affect-your-eczema-risk,507dd9e1b91ebc9c621841c4b6c225c8,Does genetics affect your eczema risk?,"[{'text': 'Up to 80% of children with eczema also have asthma or allergies to pollen, dust mites, pet dander, mold, or certain foods. Do allergies cause eczema?', 'answer_span': [2, 6], 'answer_start': None, 'answer_starts': [[148, 122], [516, 26]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-do-intralesional-steroid-injections-treat-scalp-psoriasis,7d0e13ec5c22f6409532d4ad85cddcf5,How do intralesional steroid injections treat scalp psoriasis?,"[{'text': ""Intralesional steroid injections can reduce inflammation. A doctor uses a small needle to inject medication into scalp plaques. You can have this procedure at the doctor's office."", 'answer_span': [37, 38, 39], 'answer_start': 3271, 'answer_starts': [[3271, 57], [3329, 69], [3399, 51]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-do-coal-tar-products-treat-scalp-psoriasis,b50258809dcefa3eb43c5d9d95fd913f,How do coal tar products treat scalp psoriasis?,"[{'text': 'Your doctor may recommend these: Coal tar products are available OTC as shampoos, creams, gels, ointments, foams, and soaps. They can help slow skin growth and reduce inflammation, itching, and scaling. To apply a coal tar shampoo, massage it into the scalp and leave on 5 to 10 minutes before rinsing out. You can leave other tar products on overnight. Staining and odor are the main drawbacks. A non-medicated conditioner after shampooing can help against the odor of tar shampoo.', 'answer_span': [27, 28, 29, 30, 31, 32], 'answer_start': 2505, 'answer_starts': [[2505, 124], [2630, 77], [2708, 103], [2812, 46], [2859, 41], [2901, 86]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-can-you-ease-itchiness-from-scalp-psoriasis,9aaa3460e3f6743faa5933729d58499c,How can you ease itchiness from scalp psoriasis?,"[{'text': 'Use wet towels, cold packs, or cold water on itchy spots. Try OTC tar shampoos or ones with menthol or phenol creams. You can also check with your doctor about taking OTC antihistamine pills.', 'answer_span': [42, 43, 44], 'answer_start': 3540, 'answer_starts': [[3540, 57], [3598, 59], [3658, 73]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-may-be-prescribed-to-treat-scalp-psoriasis,396ee19ae5109b30f9ce21b5156bf116,What may be prescribed to treat scalp psoriasis?,"[{'text': 'Your doctor may prescribe an antibiotic treatment for this problem.', 'answer_span': [71], 'answer_start': 5694, 'answer_starts': [[5694, 67]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-should-i-treat-scalp-psoriasis,c1fc70f6a0f7ab9659076c5c1acf711c,How should I treat scalp psoriasis?,"[{'text': ""One of the first steps is to soften and remove scales. This makes it easier for medications to do their job. Apply over-the-counter ( OTC) products to your scalp to help soften scales and make them easier to peel off. Look for products with the active ingredients salicylic acid, lactic acid, urea, zinc pyrithione, or selenium sulfide. Gently loosen the scales with a brush or fine-toothed comb. Shampoo your scalp to remove the scales, using a salicylic acid shampoo or soap. Apply thick creams to your scalp while it's still damp to hold in the moisture."", 'answer_span': [13, 14, 15, 16, 17, 18, 19], 'answer_start': 1337, 'answer_starts': [[1337, 54], [1392, 53], [1446, 108], [1555, 118], [1674, 59], [1734, 80], [1815, 79]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-common-is-scalp-psoriasis,e531501d0781f9f922e04ce47011cc88,How common is scalp psoriasis?,"[{'text': 'The areas around them can be red and itchy. Apply over-the-counter ( OTC) products to your scalp to help soften scales and make them easier to peel off. This is a prescription form of vitamin D. Apply it at night and cover your scalp with a shower cap.', 'answer_span': [2, 15, 49], 'answer_start': None, 'answer_starts': [[158, 43], [1446, 108], [4050, 99]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/will-i-need-treatment-for-scalp-psoriasis,b0e0f510399acfa2f40cc9a20b8a2337,Will I need treatment for scalp psoriasis?,"[{'text': 'Once you do, you may be able to keep it from flaring with special shampoos or moisturizers. If you have a more severe case or have psoriasis elsewhere on your body, you may need a medication that treats your whole body. You can take these medications by mouth or injection.', 'answer_span': [7, 10, 11], 'answer_start': None, 'answer_starts': [[579, 91], [1008, 127], [1136, 53]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-does-nail-psoriasis-affect-thickening-of-nails,31a144aec785fbb9f94536bfc77b87a8,How does nail psoriasis affect thickening of nails?,"[{'text': 'About a third of people with nail psoriasis can also get a fungal infection that can cause your nails to get thick. They may also get brittle and break.', 'answer_span': [15, 16], 'answer_start': 851, 'answer_starts': [[851, 115], [967, 36]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-are-cortiosteroid-injections-used-to-treat-nail-psoriasis,9f20023f15759ce97133ccce882260be,How often would I get corticosteroid shots to treat nail psoriasis?,"[{'text': 'These are put under your nail surface every 2-9 months. Your doctor will numb the area or use a nerve block to reduce pain.', 'answer_span': [50, 51], 'answer_start': 3496, 'answer_starts': [[3496, 55], [3552, 67]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-does-nail-psoriasis-affect-seperation-of-nails,2b9da05d8c5d3a9819535e7ada5544b1,How does nail psoriasis affect seperation of nails?,"[{'text': 'Your nail may loosen or separate from the nail bed. Some of these nail changes can make it hard to move your fingers and toes. You may also get tenderness and pain in your nails. This can make it hard to do things with your hands.', 'answer_span': [18, 19, 20, 21], 'answer_start': 1016, 'answer_starts': [[1016, 51], [1068, 74], [1143, 51], [1195, 51]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-will-the-color-of-your-nails-change-if-you-have-nail-psoriasis,a2ab292c8b7ea5d92f311fd1e7d382a1,How will the color of your nails change if you have nail psoriasis?,"[{'text': 'Your nails may turn green, yellow, or brown. They may also have small red or white spots underneath.', 'answer_span': [7, 8], 'answer_start': 492, 'answer_starts': [[492, 44], [537, 55]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-medicines-that-work-throughout-your-body-are-used-to-treat-nail-psoriasis,d34956f82795c4b55290336cb6e22e90,What medicines that work throughout your body are used to treat nail psoriasis?,"[{'text': 'Medicines that work throughout your body. Your doctor may call these ""systemic medications."" Some examples are: Acitretin ( Soriatane) Apremilast ( Otezla) Cyclosporine ( Sandimmune) Methotrexate Drugs that target specific parts of your immune system.', 'answer_span': [37, 38, 39], 'answer_start': 2295, 'answer_starts': [[2295, 41], [2337, 50], [2388, 158]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-is-phototherapy-used-to-treat-nail-psoriasis,6995124d108ffd7b9cf1eb4207ef3648,How is phototherapy used to treat nail psoriasis?,"[{'text': ""Ultraviolet light is used to treat skin psoriasis and may also be useful in nail psoriasis. The treatments usually take place in a doctor's office or a clinic."", 'answer_span': [35, 36], 'answer_start': 2135, 'answer_starts': [[2135, 91], [2227, 67]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-will-your-nails-thicken-if-you-have-nail-psoriasis,2bcda04759b101e17966e521583858b9,How will your nails thicken if you have nail psoriasis?,"[{'text': 'About a third of people with nail psoriasis can also get a fungal infection that can cause your nails to get thick. They may also get brittle and break.', 'answer_span': [15, 16], 'answer_start': 851, 'answer_starts': [[851, 115], [967, 36]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-does-nail-psoriasis-affect-the-color-of-nails,a9f00ffbe1f24b5c8e4049b22cfc25dd,How does nail psoriasis affect the color of nails?,"[{'text': 'Your nails may turn green, yellow, or brown. They may also have small red or white spots underneath.', 'answer_span': [7, 8], 'answer_start': 492, 'answer_starts': [[492, 44], [537, 55]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-are-corticosteroid-injections-used-to-treat-nail-psoriasis,e97a4cc5c28c05049c736917b52fb801,How are corticosteroid injections used to treat nail psoriasis?,"[{'text': 'These are put under your nail surface every 2-9 months. Your doctor will numb the area or use a nerve block to reduce pain.', 'answer_span': [50, 51], 'answer_start': 3496, 'answer_starts': [[3496, 55], [3552, 67]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-are-medicines-used-to-treat-nail-psoriasis,757455bd6e8ed54fbf58e7e4878bad0e,What medicines can I take to treat nail psoriasis?,"[{'text': 'Medicines that work throughout your body.', 'answer_span': [37], 'answer_start': 2295, 'answer_starts': [[2295, 41]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-do-you-know-if-youre-getting-nail-psoriasis,f1d3a90b955f5465a3bdde469968034a,How do you know if you're getting nail psoriasis?,"[{'text': ""You'll know you're getting nail psoriasis when you see these changes in your fingernails or toenails: Color."", 'answer_span': [6], 'answer_start': 383, 'answer_starts': [[383, 108]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/are-there-treatments-for-nail-psoriasis,3bbcea0b216b11318d6ec36540c6068e,Are there treatments for nail psoriasis?,"[{'text': 'The same treatments you get for skin psoriasis can also treat your nail psoriasis.', 'answer_span': [32], 'answer_start': 1875, 'answer_starts': [[1875, 82]]}]",FALSE
